0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
4	1925 ) , Open Picnic Area ( c .	Kellenberger Estate , also known as Miramichi , is a historic estate and national historic district located in Greensboro , Guilford County , North Carolina .	The district encompasses five contributing buildings , two contributing sites , and six contributing structures built between about 1921 and 1944 .	The landscape , designed and planted 1921-1944 , includes the contributing Stone grottos ( c .	1925 ) , Curvilinear Pool ( c .
0	Jacaraípe is a district of Serra , a municipality of the Brazilian state of Espírito Santo .	Considered part of the greater Vitória Region , it is now a suburb of Vitória , the state capital .	Famous for its surfing competitions and many summer homes by the beach , this is a lively community in summer , and quiet in winter .	Many of the streets in the center of town are named after Brazilian states .	Jacaraípe was once a fishing village on the mouth of the Jacaraípe River , which is the run-off from Jacaraípe Lake , it has now grown into a large beachfront suburb .
0	Mir Qazi ( ) was a Pakistani immigrant convicted of the 1993 shootings at CIA Headquarters in Langley , Virginia .	In the incident , Kasi killed two CIA employees and wounded another three .	He fled to Pakistan .	He was later arrested by FBI and ISI forces , returned to the U.S. and tried .	He was convicted and sentenced to death , and executed in 2002 .
2	Often it is easiest to understand percolation theory by explaining its use in epidemiology .	Percolation ( from the Latin word `` percolatio `` , meaning filtration ) is a theoretical model used to understand the way activation and diffusion of neural activity occur within neural networks .	Percolation is a model used to explain how neural activity is transmitted across the various connections within the brain .	Individuals that are infected with a disease can spread the disease through contact with others in their social network .	Those who are more social and come into contact with more people will help to propagate the disease quicker than those who are less social .
1	He is currently the CEO of The Viscusi Group , a retainer-based search practice dedicated to the global recruitment of personnel in the interior furnishings industry .	Stephen Viscusi is an American author , columnist and broadcast journalist in the workplace genre .	He is known for his two books , `` On the Job : How to Make it in the Real World of Work `` ( 2001 , Three Rivers Press , a Division of Random House ) and `` Bulletproof Your Job : 4 Simple Strategies to Ride Out the Rough Times and Come Out on Top at Work `` ( 2008 , Harper Collins .	Viscusi is a frequent keynote speaker and adviser to Boards on workplace issues .	He has been featured on various networks in a number of shows- NPR , CNN , CBS , `` CNBC `` , `` ABC News `` , `` FOX News `` , `` American Morning `` , `` Good Morning America `` , nationally syndicated `` The Tyra Banks Show `` , nationally syndicated `` Steve Harvey `` , etc .
4	On January 25 , 2009 Verizon Wireless officially took over all operations of Unicel .	Unicel was a brand of mobile phone service from Rural Cellular Corporation .	Service was provided in northern Minnesota , northern New England , Mississippi , Alabama , eastern Washington and Oregon , and adjacent areas .	The company was headquartered in Alexandria , Minnesota .	Until 2005 , RCC also operated 850 MHz cellular service under the brand name Cellular 2000 .
4	The current Recorder of London is Nicholas Hilliard QC .	The Recorder of London is an ancient legal office in the City of London .	The Recorder of London is appointed by the Crown on the recommendation of the City of London Corporation with the concurrence of the Lord Chancellor .	The Recorder is the senior Circuit Judge at the Central Criminal Court ( the Old Bailey ) , hearing trials of criminal offences .	The Recorder 's deputy is the Common Serjeant of London , appointed by the Crown on the recommendation of the Lord Chancellor .
1	She taught feminist studies for many years at Stanford University .	Diane Helen Wood Middlebrook ( April 16 , 1939 – December 15 , 2007 ) was an American biographer , poet , and teacher .	She is best known for critically acclaimed biographies of poets Anne Sexton and Sylvia Plath ( along with Plath 's husband Ted Hughes ) , and jazz musician Billy Tipton .	Middlebrook was preparing a biography of the Roman poet Ovid , to be published in 2008 .	Her death brought that project to a close .
2	Maharana Raimal was the son of Rana Kumbha .	Rana Raimal ( r .	1473 – 1509 ) was a Rajput ruler of Mewar .	He came to power by defeating his patricide predecessor , Udai Singh I in battles at Jawar , Darimpur and Pangarh .	Early in Raimal 's reign , Ghiyas Shah of Malwa attacked Chittor unsuccessfully .
4	As a country in transition , the Georgian media system is under transformation .	The media of Georgia refers to mass media outlets based in the Republic of Georgia .	Television , magazines , and newspapers are all operated by both state-owned and for-profit corporations which depend on advertising , subscription , and other sales-related revenues .	The Constitution of Georgia guarantees freedom of speech .	Georgia is the only country in its immediate neighborhood where the press is not deemed unfree .
0	The Helsinki County Prison ( `` Helsingin lääninvankila `` in Finnish ) in the Helsinki city quarters of Katajanokka functioned as a prison from 1837 to 2002 .	It was established in 1837 by Tsar Nikolai I by the side of the Helsinki Crown Prison , which had operated from 1749 .	When completed , the prison had 12 cells , two rooms for guards and a worship room < ref name = `` bwkatajanokka.fi / 24.7.2009 `` > < / ref > which still exists , is protected and has been used for church weddings .	The prison area was surrounded by a high red brick wall .	The prison was extended in 1888 by a cell block in the form of a cross , in the classical Philadelphia model ; the old part of the prison was converted to an administrative building .
2	Damaging activities include coral mining , pollution ( organic and non-organic ) , overfishing , blast fishing , the digging of canals and access into islands and bays .	Human impact on coral reefs is significant .	Coral reefs are dying around the world .	Other dangers include disease , destructive fishing practices and warming oceans .	Factors that affect coral reefs include the ocean 's role as a carbon dioxide sink , atmospheric changes , ultraviolet light , ocean acidification , viruses , impacts of dust storms carrying agents to far-flung reefs , pollutants , algal blooms and others .
2	John Paul attended Yale University , and the University of California , Santa Cruz where he was trained as a painter and later as a photographer .	John Paul Caponigro ( born June 23 , 1965 Boston ) is an Environmental Fine Art Landscape Photographer .	He is the son of the American photographer Paul Caponigro and Eleanor Caponigro a graphic designer .	After college John moved to Maine and became an artist in residence at The Center for Creative Imaging .	John now works with photo-based digital imaging as his primary medium .
4	Kuduremukh is Karnataka 's 3rd highest peak after Mullayangiri and Baba Budangiri .	Kuduremukha is a mountain range and name of a peak located in Chikkamagaluru district , in Karnataka , India .	It is also the name of a small hill station cum mining town situated near the mountain , about 48 kilometres from Karkala and around 20 kilometres from Kalasa .	The name `` Kuduremukha `` literally means ' horse-face ' ( Kannada ) and refers to a particular picturesque view of a side of the mountain that resembles a horse 's face .	It was also referred to as ' Samseparvata ' , historically since it was approached from Samse village .
1	He was born at Erinagh House , Castleconnell , County Limerick , the son of Admiral Hayes O 'Grady .	Standish Hayes O 'Grady ( ; 19 May 1832 – 16 October 1915 ) was an Irish antiquarian .	He was a cousin of the writer Standish James O 'Grady , with whom he is sometimes confused .	As a child , he learnt Irish from the native speakers of his locality .	He was educated at Rugby School and Trinity College Dublin .
1	, the 50th anniversary compilation album by The Rolling Stones .	`` Doom and Gloom `` is the lead single taken from `` GRRR ! ``	It was premiered on BBC Radio 2 on 11 October 2012 .	The song marks the first time that Mick Jagger , Keith Richards , Charlie Watts and Ronnie Wood have been in the studio together for seven years , since the recording of their last album , `` A Bigger Bang `` .	A lyric video was released on YouTube the same day .
1	They take place within a political system where the King has extensive legislative and executive powers , retaining ultimate political control .	Elections in Jordan are for the lower house , known as the Chamber of Deputies , of the bicameral parliament of Jordan , as well as for local elections .	The Prime Minister is selected by the King , the PM is then free to choose his own Cabinet from members of the lower house .	The parliament has quotas for ethnic and religious minorities : three shared between Circassians and Chechens , nine for Christians , and nine for Bedouins .	There are also 15 seats for women , including three of the nine assigned to Bedouins .
0	Ina Vandebroek is a noted ethnobotanist working in the areas of floristics , ethnobotany and community health .	Since 2005 , Vandebroek has worked at The New York Botanical Garden in the Institute of Economic Botany .	Vandebroek has seventeen years of experience working on ethnobotanical projects in North America ( including the Caribbean ) and South America .	She has conducted research and international cooperation projects in Bolivia , the Caribbean and New York City .	Currently she conducts fieldwork in New York City and Jamaica .
3	His other book `` Freedom Summer `` won the C. Wright Mills Award in 1990 .	Doug McAdam ( born August 31 , 1951 ) is Professor of Sociology at Stanford University .	He is the author or co-author of over a dozen books and over fifty articles , and is widely credited as one of the pioneers of the political process model in social movement analysis .	He wrote one of the first books on the theory in 1982 when analyzing the U.S. Civil Rights Movement : `` Political Process and the Development of the Black Insurgency 1930-1970 `` .	He served as the director of the prestigious Center for Advanced Study in the Behavioral Sciences between 2001 and 2005 .
3	He was also the head basketball coach at New Hampshire for one season in 1938 – 39 , tallying a mark of 3 – 14 .	George Henry Sauer ( December 11 , 1910 – February 5 , 1994 ) was an American football player , coach , college sports administrator , and professional football executive .	He played college football as a halfback at the University of Nebraska from 1931 to 1933 and then with the Green Bay Packers of the National Football League ( NFL ) from 1935 to 1937 .	Sauer served as the head football coach at the University of New Hampshire ( 1937 – 1941 ) , the University of Kansas ( 1946 – 1947 ) , the United States Naval Academy ( 1948 – 1949 ) , and Baylor University ( 1950 – 1955 ) , compiling a career college football record of 78 – 55 – 9 .	Sauer was inducted into the College Football Hall of Fame as a player in 1954 .
0	Pernambuco ( ) is a state of Brazil , located in the Northeast region of the country .	The state of Pernambuco also includes the archipelago Fernando de Noronha .	With an estimated population of 9.2 million people in 2013 , it is the seventh most populous state of Brazil , and is the sixth most densely populated and the 19th most extensive among the states and territories of the country .	Its capital and largest city , Recife , is one of the most important economic and urban hubs in the country .	As of 2013 estimates , Recife 's metropolitan area is the fifth most populous in the country , and the largest urban agglomeration in Northeast Brazil .
4	The story was written by Richard Outten , Brian Gunn and Mark Gunn , and the screenplay by Brian and Mark Gunn . ``	Journey 2 : The Mysterious Island is a 2012 American science fiction comedy adventure film directed by Brad Peyton and produced by Beau Flynn , Tripp Vinson and Charlotte Huggins .	It is the sequel to `` Journey to the Center of the Earth `` .	Following the first film , the sequel is based on another Jules Verne novel , this time `` The Mysterious Island `` .	The film stars Dwayne `` The Rock `` Johnson , Michael Caine , Josh Hutcherson , Vanessa Hudgens , Luis Guzmán , and Kristin Davis .
2	1915 `` follows a mysterious theater director in present-day Los Angeles as he stages a controversial play to bring the ghosts of a forgotten tragedy back to life .	1915 is a 2015 psychological thriller film co-written and directed by Garin Hovannisian and Alec Mouhibian .	It is produced by Hovannisian and Mouhibian with Terry Leonard , and stars Simon Abkarian , Angela Sarafyan , Samuel Page , and Nikolai Kinski , along with Jim Piddock . ``	The title refers to the Armenian Genocide .	The film also features the first original film score by Serj Tankian , the Grammy-winning frontman of System of a Down .
2	It is considered to be an endemic virus in greenhouses and field productions of Cucurbitaceae crops , including melon ( `` Cucumis melo `` ) , cucumber ( `` Cucumbis sativus `` ) , and watermelon ( `` Citrullus lanatus `` ) .	Melon necrotic spot virus ( MNSV ) is a virus that belongs to the `` Carmovirus `` genus of viruses in the `` Tombusviridae `` family .	It has been observed in several countries of the Americas , Africa , Asia , and Europe .	MNSV is mainly spread through infected soil , seedlings , insects , and by the root-inhabiting fungus vector `` Olpidium bornovanus `` .	Symptoms vary between Curbitaceae crops , but generally consist of chlorosis , brown necrotic lesions , leaf wilt , fruit decay , and plant death .
4	He is credited with managing Mayor Bloomberg 's three successful campaigns for Mayor of New York .	Kevin Sheekey ( born June 12 , 1966 ) is an American businessman and political adviser .	He is the Global Head of Communications , Government Relations and Marketing for Bloomberg L.P .	He previously served as head of government relations and communications at Bloomberg L.P. and as chairman of Bloomberg Government .	Sheekey also previously served as deputy mayor for government affairs for the City of New York under Mayor Michael R. Bloomberg .
1	Cliffy Huntington ) , Mike Holt ( a.k.a .	The Huntingtons are a punk band from Baltimore , Maryland which formed in 1993-1994 in the Maryland / Delaware area by Cliff Powell ( a.k.a .	Mikey Huntington ) and Mike Pierce ( a.k.a .	Mikee Huntington ) .	The band is heavily influenced by the Ramones .
1	This was the nation 's fifth consecutive appearance at the Olympics in the post-Soviet era .	Azerbaijan competed at the 2012 Summer Olympics in London , United Kingdom , from 27 July to 12 August 2012 .	The National Olympic Committee of the Azerbaijani Republic sent the nation 's largest delegation to the Games .	A total of 53 athletes , 39 men and 14 women , competed in 15 sports .	There was only a single competitor in road cycling , equestrian show jumping , fencing , and shooting .
3	Approximately 2.4 million adolescents aged 16 to 17 years worked in the U.S. in 2006 .	Around the world , nearly 250 million children , about one in every six children , ages 5 through 17 , are involved in child labor .	Children can be found in almost any economic sector .	However , at a global level , most of them work in agriculture ( 70 % ) .	Official employment statistics are not available for younger adolescents who are also known to work , especially in agricultural settings .
3	The building functioned as a community center in the isolated coal mining region until a fire in 1991 , which destroyed the interior .	The World War Memorial , also known as the Kimball War Memorial Building , stands on a hill in Kimball , West Virginia .	Designed in 1927 by Welch , West Virginia architect Hassel T. Hicks , the memorial was dedicated in 1928 to African-American veterans of World War I .	It was the first such memorial to African-American veterans in the United States .	The stone , terra cotta and brick Classical Revival building stood as a ruin for more than a decade until a restoration .
3	The band previously went by the names Smackin ' Isaiah , Koen , and Adam 's Crack , though the former was the only name to be used in any major release .	A Wilhelm Scream ( abbreviated as AWS ) is a melodic hardcore band from New Bedford , Massachusetts formed in 1999 .	Many people have referenced Strung Out , Hot Water Music , Propagandhi , and Strike Anywhere as the band 's similar artists .	Their name is a reference to the Wilhelm scream , a famous stock sound effect which is mainly used in films .	The reason for the name changes `` from Koen to Smackin ' Isaiah to A Wilhelm Scream was really a matter of them adding new members , and progressing / maturing as a band `` .
2	An area of 27 thousand hectares , the largest lake in the Mediterranean basin rich in fish different Kalorath and sea bass and mullet , etc .	Bahiret el Bibane ( ) is a lagoon located at the zarzis region of Tunisia .	The heritage of this wetland is recognized internationally by the Ramsar Biban Lake is a coastal lagoon located in the state of civilians from the south-east of Tunisia is the administrative track Zarzis , 10 km north Bnqirdan City , and 20 km south of the city of Zarzis .	, and a height of between 0 and 10 m from the surface of the sea .	[ 1 ] which is a coastal lagoon large , with a length of 32 km and display maximum 10 km and the rate of 4 m deep , which is partially separated from the Mediterranean Sea , as related by several channels width of the largest of 800 m .
4	Up until being purchased by The Hut Group in 2014 , Preloved was the largest independent classified ads site in the UK .	Preloved.co.uk is an online classified ads and community website based in the UK .	Ads can be paid for or free depending on the exposure desired .	It has hundreds of thousands of active ads in over 500 categories .	In 2012 , it was ranked 2nd in the UK for classified ads by Hitwise .
0	Belle Black is a fictional character from `` Days of Our Lives `` , an American soap opera on the NBC network .	Created by head writer , James E. Reilly , she was born on October 21 , 1993 , as the only child of supercouple , John Black and Marlena Evans .	She is also one half of the supercouple , Shawn Brady and Belle Black .	Belle was rapidly aged to a teen when Kirsten Storms was hired to portray the character from August 5 , 1999 , to July 16 , 2004 .	Charity Rahmer briefly played the role from July 19 to August 9 , 2004 .
2	He is the author of thirteen books , including four volumes of poetry ( `` Bluewren Cantos , Fire Diary , The Lyrebird , The Road South `` ) ; `` The Blue Plateau ; `` `` The Little Red Writing Book `` and `` Writing Well : the Essential Guide . ``	Mark Tredinnick ( born 1962 ) is a celebrated Australian poet , essayist and teacher .	Winner of the Montreal International Poetry Prize in 2011 and the Cardiff International Poetry Competition in 2012 .	`` For twenty years he has taught poetry , grammar , creative nonfiction and business prose in Sydney and around the world .	Once upon a time he was a lawyer . ``
4	She counted coup on a Sioux warrior and eventually killed and scalped him .	The Other Magpie was a Crow woman who fought in the Battle of the Rosebud on the side of General Crook against the Sioux and Cheyenne .	Pretty Shield , a Crow author and medicine woman , described her as being wild and attractive , but not having a man .	She fought because her brother had recently been killed by the Sioux and she sought revenge against them .	Most of the Crow carried rifles , but The Other Magpie carried only her belt knife and her coup stick .
3	Their athletic teams ' nickname is the Panthers .	Chesapeake High School , commonly referred to locals as `` The Peake `` is a public high school in Chesapeake , Ohio .	It is the only high school in the Chesapeake Union Exempted Village School District .	Chesapeake 's first high school was established in 1924 at what is now the Chesapeake Community Center .	Their school colors are purple and white .
1	They are sometimes called blockers ; examples include alpha blockers , beta blockers , and calcium channel blockers .	A receptor antagonist is a type of receptor ligand or drug that blocks or dampens a biological response by binding to a receptor rather than provoking the response like an agonist .	In pharmacology , antagonists have affinity but no efficacy for their cognate receptors , and binding will disrupt the interaction and inhibit the function of an agonist or inverse agonist at receptors .	Antagonists mediate their effects by binding to the active orthosteric ( = right place ) site or to allosteric ( = other place ) sites on receptors , or they may interact at unique binding sites not normally involved in the biological regulation of the receptor 's activity .	Antagonist activity may be reversible or irreversible depending on the longevity of the antagonist – receptor complex , which , in turn , depends on the nature of antagonist – receptor binding .
1	Children usually play alone during parallel play but are interested in what other children are doing .	Parallel play is a form of play in which children play adjacent to each other , but do not try to influence one another 's behavior .	This usually occurs after the first birthday .	It usually involves two or more children in the same room who are interested in the same toy , each seeing the toy as their own .	The children do not play together , but alongside each other simply because they are in the same room .
3	Additionally , he contributed in the field of Christian scholarship offering many books and articles from a Wesleyan-holiness perspective .	Gilbert `` Gil `` W. Stafford ( December 30 , 1938 – March 30 , 2008 ) was an American scholarly and pastoral leader in the Church of God Movement ( Anderson , Indiana ) .	He was well known inside and outside his church group for his enthusiastic teaching and preaching .	Stafford taught systematic theology for many years in the Anderson School of Theology and worked as the speaker for the formerly Christian Brotherhood Hour ( CBH ) , later changed to Christians Broadcasting Hope .	His most substantial work was `` Theology For Disciples `` , published in 1996 .
3	At the beginning of the American Revolutionary War he offered his services to the patriot cause and was named a lieutenant colonel in 1776 .	Richard Humpton ( 1733 – 1804 ) was born in Yorkshire , England of parents Richard Humpton and Dorothy Grindall .	He purchased a captain 's commission in the Royal Army and fought in the Raid on St Malo during the Seven Years ' War .	While posted in the West Indes , he resigned his commission and moved to the Susquehanna River in Pennsylvania .	Later that year he became colonel commanding the 11th Pennsylvania Regiment .
3	Her fifth novel , published in 2013 , breaks away from the crime series .	Karen Campbell ( born 1967 , Paisley , Scotland ) is a Scottish writer of contemporary fiction .	Her first four novels are police procedurals , set in Glasgow , featuring Sgt .	Anna Cameron and Cath and Jamie Worth .	It tells the story of Abdi , a Somali asylum-seeker newly arrived in Glasgow with his young daughter , and of recently widowed Deborah , who has been assigned as mentor to help them settle in .
4	The most widely available English translation is by Max Eastman .	The Revolution Betrayed : What Is the Soviet Union and Where Is It Going ?	( ) is a book published in 1937 by the exiled Soviet Bolshevik leader Leon Trotsky .	This frequently reprinted work analyzed and criticized the course of historical development in the Soviet Union following the death of Lenin in 1924 and is regarded as Trotsky 's primary work dealing with the nature of Stalinism .	The book was written by Trotsky during his exile in Norway and was originally translated into French by Victor Serge .
3	This is the second time in a row the band has worked with him , after the commercially successful `` One-X `` . ``	Life Starts Now is the third studio album by Canadian rock band Three Days Grace .	The album was released on September 22 , 2009 .	The album was produced by Howard Benson .	Life Starts Now `` expresses a lighter lyrical mood compared to the band 's previous album .
3	microbus , intercity and touring coach .	Neobus is the tradename of Brazilian bus manufacturer `` San Marino Onibus e Implementos Ltda `` ( San Marine Omnibus and Implements Limited ) based in Caxias do Sul , Rio Grande do Sul .	Neobus initiated production of buses in 1999 and has already manufactured over 30,000 vehicles .	The company manufactures the bodies for a whole range of coaches , e.g .	Its primary manufacturing plant , located in Caxias do Sul .
4	In the case of a franchise in which there are multiple games but no series article exists , the first game in the series is the main article and is linked to this list .	This is a list of video game franchises published or developed by Sega or a subsidiary of the company .	All series spanning multiple games are listed here .	Games that were developed and published by third parties but released on Sega consoles are not listed here .	Almost all of these titles and series have been published by Sega with the exception of a couple of franchises in which Sega was the developer .
2	New York 's strongest run was an unbroken string of placements from 1957 to 1966 .	The Miss New York USA competition is the pageant that selects the representative for the state of New York in the Miss USA pageant .	New York is one of the most successful states at Miss USA , and is ranked third in terms of number and value of placement across all years of competition .	New York also had a streak of 3 consecutive 1st runner-up placements from 1972 to 1974 .	In 1954 , Karin Huitman was 2nd runner-up .
0	Killarney National Park ( ) , near the town of Killarney , County Kerry , was the first national park in Ireland , created when Muckross Estate was donated to the Irish Free State in 1932 .	The park has since been substantially expanded and encompasses over 102.89 km ( 25,425 acres ) of diverse ecology , including the Lakes of Killarney , oak and yew woodlands of international importance , and mountain peaks .	It has Ireland 's only native herd of red deer and the most extensive covering of native forest remaining in Ireland .	The park is of high ecological value because of the quality , diversity , and extensiveness of many of its habitats and the wide variety of species that they accommodate , some of which are rare .	The park was designated a UNESCO Biosphere Reserve in 1981 .
0	Subrogation is a legal doctrine whereby one person is entitled to enforce the subsisting or revived rights of another for one 's own benefit .	A right of subrogation typically arises by operation of law , but can also arise by statute or by agreement .	Subrogation is an equitable remedy , having first developed in the English Court of Chancery .	It is a familiar feature of common law systems .	Analogous doctrines exist in civil law jurisdictions .
0	`` More Stars `` a.k.a. ``	Stars on 45 Vol .	2 `` was a song issued in 1981 by the Dutch studio group Stars on 45 , in the UK credited to ' Starsound ' .	It was the follow-up to the US and Dutch # 1 and UK # 2 single `` Stars on 45 `` ( released under its full 41-word title but generally simply known as `` Stars on 45 Medley `` ) . ``	More Stars `` was later included on the band 's second album `` Longplay Album - Volume II `` ( US title : `` Stars on Longplay II `` , UK title : `` Stars On 45 - The Album - Volume 2 `` ) .
3	Jnana Prabodhini , headquartered in Pune , aims at the development of physical , mental , intellectual and spiritual qualities of people in general and of the youth in particular .	Jnana Prabodhini ( ) which means ' Awakener of Real Knowledge ' in Sanskrit is a social organisation in India .	Founded in 1962 with the motto `` Motivating Intelligence for Social Change `` , its work now has grown into multiple directions of social work .	The main purpose of this organization is to develop leaders who can serve the nation by tacking & solving various problems being faced by India .	This development should lead to leadership qualities , motivation building , attitude forming and understanding the problems of India .
4	The custom was to name the child after the first thing seen .	Rising Fawn is a small unincorporated community in the southern part of Dade County , Georgia , United States .	It is part of the Chattanooga , TN – GA Metropolitan Statistical Area .	It is also the location of Cloudland Canyon State Park .	Rising Fawn was named after the child of a Cherokee Indian chieftain .
2	The village is located 8 km east of Salumber .	Boraj Tawaran is a village in the Udaipur district of Rajasthan , India .	It comes under the Malpur gram panchayat , in Salumber block .	It is also known as Boraj Tanwaran or Boraj Tavraan .	Salumbar is nearest town to Boraj Tawaran village .
1	He also competed in the Field and Streams `` Total Outdoorsman Challenge `` for 5 years .	Chris Reed is a competitive shooter known for being the winner of the second season of History Channel 's marksmen competition `` Top Shot `` .	Finishing in the top 3 four times .	Since winning `` Top Shot `` , Chris Reed has gone on to participate in long range tactical rifle competitions .	His best finish was at the PRS in Tehachapi , Ca .
0	Nye County School District provides public education for all grades in Nye County , Nevada , as well as 6th through 12th grade education for students living in Esmeralda County , due to its school district having no high school .	The headquarters of the district are in Tonopah .	The district serves 17 schools .	The school district also serves 5,933 students with over 322 Administrators & Faculty Members .	The N.C.S.D .
3	Prior to that he edited Torah from Dixie , thoughts on the weekly Bible portion , which was later turned into a book by the same name .	Benyamin Cohen ( born 1975 ) was the founder and editor of both Jewsweek and American Jewish Life Magazine He is the author of the memoir `` My Jesus Year : A Rabbi 's Son Wanders the Bible Belt in Search of His Own Faith `` .	Publisher 's Weekly named it one of the best books of the year , and Cohen received the Georgia Author of the Year Award .	He was the founder and editor of the award-winning national magazine American Jewish Life and the online magazine Jewsweek , and he has written for the Huffington Post , the Daily Beast , the Washington Post , and Slate .	He is now the content director for the Mother Nature Network , a science and environmental news website .
1	The album is a live recording of his second of two concerts on 18 January 1974 at the Royal Festival Hall in London .	Journey to the Centre of the Earth is the second solo album from the English keyboardist Rick Wakeman , released on 3 May 1974 by A & M Records .	With its concept based on Jules Verne 's science fiction novel of the same name , the album tells the story of Professor Lidenbrok , his nephew Axel , and their guide Hans , who follow a passage to the Earth 's centre originally discovered by Arne Saknussemm , an Icelandic alchemist .	Wakeman performs with the London Symphony Orchestra , the English Chamber Choir , and a group of hand-picked musicians for his rock band , which later became the English Rock Ensemble .	Actor David Hemmings narrates the story .
3	It includes a variety of pattern book houses in popular architectural styles of the late-19th and early-20th century , with some interspersed Bungalow / American Craftsman style dwellings .	Hamlin Park Historic District is a national historic district and neighborhood located at Buffalo in Erie County , New York .	The district encompasses 1,368 contributing buildings , 3 contributing sites , and 6 contributing structures in a predominantly residential section of Buffalo .	The district includes a variety of residential buildings built primarily between about 1895 and 1930 , and later improved through Model Cities Program grants between 1966 and 1975 .	Located in the district are the separately listed Robert T. Coles House and Studio and Stone Farmhouse .
2	110 square miles ) and , as of 1 January 2010 , has a population of 13,277 .	Langeland is a Danish island located between the Great Belt and Bay of Kiel .	The island measures 285 km ( c .	The island produces grain and is known as a recreational and wellness tourism area .	A bridge connects it to Tåsinge via Siø - a small island with a population of approx .
0	Several organizations give out NFL Defensive Player of the Year awards that are listed in the `` NFL Record and Fact Book `` and `` Total Football II : The Official Encyclopedia of the National Football League `` .	The Associated Press ( AP ) has been giving the award since 1972 ; Pro Football Writers of America / `` Pro Football Weekly `` since 1970 ; and `` Sporting News `` has announced winners since 2008 .	The Newspaper Enterprise Association was the originator of the award in 1966 .	However , it became defunct after 1997 .	Also going defunct was the United Press International ( UPI ) AFC-NFC Defensive Player of the Year Awards that began in 1975 .
4	Raymond Novaco of University of California Irvine , who since 1975 has published a plethora of literature on the subject , stratified anger into three modalities : cognitive ( appraisals ) , somatic-affective ( tension and agitations ) , and behavioral ( withdrawal and antagonism ) .	Anger or wrath is an intense emotional response .	It is an emotion that involves a strong uncomfortable and emotional response to a perceived provocation , hurt or threat .	Anger can occur when a person feels their personal boundaries are being or going to be violated .	Some have a learned tendency to react to anger through retaliation as a way of coping .
4	90 and Chevrolet Camaro for King Autosport .	Mario Gosselin ( born October 20 , 1971 ) is a Canadian professional stock car racing driver and crew chief .	In 2004 , he became the second native of the Province of Quebec to start in a NASCAR Nextel Cup Series race after Superbike legend Yvon Duhamel .	In 1997 , he became the first Canadian to win the championship title for the NASCAR CARS Pro Cup Series .	He currently competes part-time in the Xfinity Series , driving the No .
3	from in 1978 , his M.A from in 1980 , both from Marquette University , Milwaukee , Wisconsin , and his Ph.D in 1991 from University of Oregon , Eugene Oregon ..	James Arthur Thornton ( born 1955 ) is Professor of Economics at Eastern Michigan University in Ypsilanti , Michigan , where he teaches undergraduate and graduate classes .	His research focuses on microeconomics , econometrics , and health economics .	He received his B.A .	He immediately joined the EMU faculty , as Assistant Professor , becoming Associate Professor in 1995 and full Professor in 2000 , since 1999 he has been Director of the Graduate Program in Economics at EMU .
0	Port Lympne , at Lympne , Kent is an early 20th-century country house built for Sir Philip Sassoon by Herbert Baker and Philip Tilden .	Completed after the First World War .	Following Sassoon 's death in 1939 it was bequeathed with its contents , including cars and planes , to Hannah Gubbay , his cousin .	It was abandoned after the Second World War .	In 1973 , it was purchased by John Aspinall as part of an expansion of his Howletts Zoo .
2	1315 ) is known as a commentator on the greater part of the Talmud .	Abraham ben Yitzchak of Montpellier , also known as Avraham min haHar ( lit . ``	Abraham from the mountain `` ) ( d .	He lived in mountain city of Montpellier , in the Provence section of France .	Towards the end of his life he moved to Carpentras and became a member of the Beth Din of Rabbi Mordechai ben Josepha , ( author of `` Shaarei Nedarim `` ) .
1	It served in the Sinai and Palestine Campaign of the First World War , mostly as part of the Desert Mounted Corps .	The Yeomanry Mounted Division was a Territorial Force cavalry division formed at Khan Yunis in Palestine in June 1917 from three yeomanry mounted brigades .	In April 1918 six of the regiments were withdrawn from the division and sent to France , being converted from Yeomanry to battalions of the Machine Gun Corps .	These were replaced by Indian Army cavalry regiments withdrawn from France , and the division was renamed 1st Mounted Division , the third such division to bear that title .	In July the combined division was renamed as the 4th Cavalry Division .
3	While the precise meaning of `` imminent `` may be ambiguous in some cases , the court provided later clarification in `` Hess v. Indiana `` ( 1973 ) .	`` Imminent lawless action `` is a standard currently used that was established by the United States Supreme Court in `` Brandenburg v. Ohio `` ( 1969 ) , for defining the limits of freedom of speech . ``	Brandenburg `` clarified what constituted a `` clear and present danger `` , the standard established by `` Schenck v. United States `` ( 1919 ) , and overruled `` Whitney v. California `` ( 1927 ) , which had held that speech that merely advocated violence could be made illegal .	Under the imminent lawless action test , speech is not protected by the First Amendment if the speaker intends to incite a violation of the law that is both imminent and likely .	In this case , the court found that Hess 's words did not fall outside the limits of protected speech , in part , because his speech `` amounted to nothing more than advocacy of illegal action at some indefinite future time , `` and therefore did not meet the imminence requirement .
